player_name,team_name,position,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,id,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalShots,totalAppearances,touches,wasFouled,yellowCards,yellowRedCards
Konstantinos Mavropanos,West Ham United,D,49,1,33.33333333,84,78,43.82022472,310,562,872,82.41965974,70,65.42056075,37,28,0,0,0,90,0,3,3,5,173,0,0,2,11,60,0,2,0.60385238,2.5062,10,0,14.28571429,0,3,3,,43,65.15151515,2,0,0,2196316,186,43,3,0,24,2265,2,23,2,0,0,0,0,0,0,0,0,207,1,0,6.953571429,0,1,0,0,0,0,0,0,755,0,0,20,1,10,8,1,100,0,35,21,60,3,117,1,3,113,65.31791908,178,447,611,1058,21,3,1435,8,2,0
Lucas Paquetá,West Ham United,M,27,7,20,203,25,51.02040816,387,221,608,77.05956907,38,42.69662921,51,18,1,0,0,76,6,1,6,1,17,0,0,27,12,142,0,1,2.10642454,2.8158,28,0,17.39130435,0,4,5,,85,48.29545455,0,0,0,2137054,181,8,23,4,18,1521,5,6,0,0,2,1,100,0,2,0,0,314,9,0,6.905555556,1,0,0,0,0,0,0,0,380.25,0,2,8,15,6,11,16,38.0952381,0,39,22,56.41025641,23,66,42,35,123,46.41509434,49,541,248,789,23,1,1141,30,5,1
Mads Hermansen,West Ham United,G,22,0,0,23,74,28.35249042,55,252,307,61.77062374,10,100,0,15,0,0,0,141,0,0,0,6,19,0,0,0,0,0,2,1,0.02809766,,0,0,0,70,0,0,-4.6423,1,100,0,17,0,2137050,190,0,1,0,15,1350,0,0,0,0,0,0,0,1,0,0,0,193,0,12,6.866666667,0,0,9,28,17,47,2,7,0,0,0,0,0,0,0,0,0,9,0,0,0,1,37,0,0,11,100,261,218,279,497,0,1,680,2,0,0
Axel Disasi,West Ham United,D,15,0,0,23,25,46.2962963,90,313,403,87.99126638,15,62.5,9,11,0,0,0,23,0,1,1,5,43,0,0,2,0,16,0,0,0.03173574,1.0198,5,0,0,36,0,0,,17,70.83333333,0,0,0,2660885,55,9,1,0,11,990,1,10,1,0,0,0,0,0,0,0,0,66,1,0,6.827272727,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,2,100,0,12,8,66.66666667,1,35,2,0,32,66.66666667,54,133,325,458,5,0,573,3,1,0
Freddie Potts,West Ham United,M,21,6,17.64705882,95,27,47.36842105,250,195,445,83.64661654,20,60.60606061,13,22,1,0,0,38,2,0,2,0,31,0,0,5,8,46,0,0,1.06935637,0.2121,15,0,0,0,0,1,,45,57.69230769,0,0,0,2161642,87,17,8,0,12,1167,0,3,0,0,0,0,0,0,0,0,0,137,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,25,0,29,17,58.62068966,8,46,8,34,65,58.55855856,57,307,225,532,3,0,728,14,1,0
Alphonse Aréola,West Ham United,G,14,0,0,21,127,30.6763285,95,157,252,46.66666667,5,71.42857143,2,20,1,0,0,142,0,0,0,0,29,0,0,0,0,3,2,1,0.02511728,,1,0,0,164,0,1,-1.341,1,50,0,15,0,2290733,288,1,1,0,20,1800,0,0,0,0,0,1,0,6,0,0,0,294,0,21,6.8,0,0,0,51,21,77,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,6,66.66666667,414,349,191,540,0,1,762,1,0,0
Soungoutou Magassa,West Ham United,M,23,1,11.11111111,55,19,52.77777778,168,159,327,80.74074074,11,40.74074074,16,22,0,0,0,54,1,0,2,0,14,0,0,6,15,56,0,0,0.31070778,0.442,17,0,14.28571429,0,1,1,,62,60.78431373,0,0,0,2262348,78,16,5,0,11,998,0,4,0,0,0,1,0,0,0,0,0,109,4,0,6.731818182,0,1,0,0,0,0,0,0,998,0,0,2,5,3,2,5,62.5,0,40,21,52.5,5,38,8,9,73,56.58914729,36,216,189,405,7,0,594,17,4,0
Tomáš Souček,West Ham United,M,20,0,0,145,29,43.28358209,298,319,617,77.22152691,65,57.01754386,49,32,0,0,0,59,1,4,5,5,77,0,1,7,23,117,0,0,0.50407631,4.8533,34,0,21.73913043,0,5,5,,58,46.03174603,1,0,1,2137042,182,16,10,1,21,1972,5,13,0,0,0,0,0,0,0,0,0,240,3,0,6.728125,1,2,0,0,0,0,0,0,394.4,0,0,20,3,6,12,3,30,0,38,22,57.89473684,10,52,10,12,123,51.25,67,434,365,799,23,1,1095,18,2,0
El Hadji Malick Diouf,West Ham United,D,22,23,25.55555556,146,52,30.95238095,330,347,677,73.98907104,39,52,36,29,5,0,0,108,5,0,5,5,109,0,0,18,13,112,0,2,2.2720518,0.5265,26,0,0,0,0,5,,83,52.20125786,0,0,0,2137046,238,30,25,0,27,2441,2,12,0,1,0,2,0,0,0,0,0,442,2,0,6.693103448,0,0,0,0,0,0,0,0,0,0,0,7,10,9,3,21,47.72727273,0,40,20,50,24,78,44,90,122,52.13675214,168,490,425,915,17,1,1621,22,5,0
Mohamadou Kanté,West Ham United,M,1,0,0,9,0,0,14,1,15,65.2173913,2,100,0,9,0,0,0,7,0,0,0,0,1,0,0,4,3,8,0,0,0.05346146,0.0943,1,0,0,0,0,0,,7,46.66666667,0,0,0,2513758,8,0,1,0,0,82,0,0,0,0,0,0,0,0,0,0,0,13,2,0,6.671428571,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,100,0,6,4,66.66666667,1,2,1,0,9,52.94117647,1,22,1,23,2,0,45,0,1,0
Kyle Walker-Peters,West Ham United,D,11,1,5.263157895,149,14,36.84210526,286,207,493,85.73913043,12,38.70967742,19,22,0,0,0,55,1,0,0,3,33,0,0,16,10,62,1,0,0.3805729,1.1305,11,0,20,0,1,1,,84,66.14173228,0,0,0,2161630,82,9,7,0,14,1306,1,4,0,0,0,0,0,0,0,0,0,151,7,0,6.661904762,0,1,0,0,0,0,0,0,1306,0,0,5,0,2,3,16,66.66666667,0,44,30,68.18181818,7,24,24,19,96,60.75949367,38,341,234,575,5,0,933,24,2,0
Valentín Castellanos,West Ham United,F,2,2,33.33333333,65,1,16.66666667,101,44,145,66.8202765,21,39.62264151,32,15,0,0,0,26,1,6,5,1,17,0,0,9,7,82,0,0,0.79070035,4.3231,24,0,11.11111111,0,4,4,,22,30.55555556,2,0,2,2577069,72,4,12,0,15,1176,7,2,0,0,0,0,0,0,0,0,0,123,5,0,6.633333333,0,2,0,0,0,0,0,0,294,0,0,32,4,16,15,2,16.66666667,0,9,6,66.66666667,12,9,12,6,43,34.4,6,158,59,217,36,1,380,11,5,0
Callum Wilson,West Ham United,F,1,1,25,43,1,25,66,23,89,63.57142857,17,28.81355932,42,29,1,0,0,26,0,6,8,0,4,0,0,16,5,82,0,0,0.39195117,6.9278,10,0,18.18181818,0,6,7,,26,39.39393939,2,0,0,2137044,51,3,7,2,10,1110,9,2,0,0,0,0,0,0,0,0,0,130,8,0,6.624137931,0,2,0,0,0,0,0,0,185,0,0,29,4,12,13,11,55,0,3,1,33.33333333,7,2,20,4,43,34.4,4,106,34,140,33,2,322,12,1,0
Guido Rodríguez,West Ham United,M,0,0,0,15,0,0,37,31,68,89.47368421,2,66.66666667,1,6,0,0,0,10,0,0,1,0,2,0,0,0,4,7,0,0,0.04237,0.0258,2,0,0,0,0,0,,5,45.45454545,0,0,0,2137038,8,2,0,0,2,177,0,0,0,0,0,0,0,0,0,0,0,11,1,0,6.62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,2,7,50,3,40,36,76,1,0,100,4,1,0
Andy Irving,West Ham United,M,2,3,25,25,5,83.33333333,51,32,83,89.24731183,0,0,4,7,0,0,0,14,0,0,0,0,0,0,0,2,1,9,0,0,0.17530694,,1,0,0,0,0,0,,6,54.54545455,0,0,0,2137048,10,1,3,0,2,163,0,1,0,0,0,0,0,0,0,0,0,24,2,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,50,3,5,1,12,6,40,6,60,33,93,0,0,130,0,0,0
Aaron Wan-Bissaka,West Ham United,D,19,16,41.02564103,157,23,33.82352941,313,211,524,76.1627907,21,47.72727273,23,23,2,0,0,68,1,0,0,3,90,0,0,13,7,77,0,3,0.93024977,,22,0,0,0,0,2,,58,51.78571429,0,0,0,2137026,164,38,17,0,21,1931,1,7,0,0,0,0,0,0,0,0,0,295,3,0,6.595652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,50,0,30,20,66.66666667,17,41,32,39,79,50.64102564,68,432,256,688,0,1,1261,12,4,0
Jean-Clair Todibo,West Ham United,D,10,0,0,58,24,39.3442623,198,458,656,87.81793842,24,50,24,21,1,0,0,86,0,1,1,1,94,0,1,1,6,42,0,2,0.32636473,0.2442,7,0,0,15,0,1,,43,70.49180328,0,0,1,2137012,91,16,5,0,20,1701,1,12,0,0,0,0,0,0,0,0,0,111,1,0,6.59,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,42.85714286,0,38,24,63.15789474,5,30,7,2,67,61.46788991,61,255,492,747,2,0,984,3,4,0
Ezra Mayers,West Ham United,D,2,2,66.66666667,24,4,40,44,24,68,83.95061728,3,75,1,6,0,0,0,6,0,0,1,0,4,0,0,1,0,2,0,0,0.49082712,0.1188,0,0,0,0,0,0,,1,50,0,0,0,2520219,13,1,2,0,0,134,0,0,0,0,0,0,0,0,0,0,0,17,0,0,6.583333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0,0,0,0,2,4,1,3,4,66.66666667,10,53,28,81,1,0,101,0,0,0
Oliver Scarles,West Ham United,D,5,3,8.823529412,51,18,41.86046512,107,114,221,80.36363636,7,50,7,13,0,0,0,35,3,0,0,0,30,0,0,0,9,29,1,0,0.31139666,0.177,7,0,0,0,0,0,,39,63.93442623,0,0,0,2380690,54,13,5,0,9,668,1,1,0,0,0,0,0,0,0,0,1,117,2,0,6.561538462,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2,22.22222222,0,30,22,73.33333333,5,17,9,34,46,61.33333333,43,145,130,275,3,0,500,7,2,0
Max Kilman,West Ham United,D,13,1,33.33333333,43,27,35.52631579,186,418,604,87.91848617,47,57.31707317,35,21,0,0,0,43,0,2,2,1,111,0,0,5,7,63,0,0,0.30917744,0.5682,16,0,0,16,0,0,,22,44,0,0,0,2137052,83,9,4,0,17,1565,0,24,0,0,0,2,0,0,0,0,0,98,0,0,6.557894737,0,0,0,0,0,0,0,0,0,0,0,6,1,4,1,4,80,0,16,8,50,4,44,5,3,69,52.27272727,76,249,438,687,7,0,916,2,4,0
Adama Traoré,West Ham United,F,1,5,18.51851852,41,1,33.33333333,59,22,81,77.88461538,1,7.142857143,13,24,0,0,0,14,1,1,3,0,2,0,0,14,2,41,0,0,0.58293207,0.6937,7,0,0,0,0,0,,22,44,0,0,0,2137163,23,0,3,0,1,450,5,0,0,0,0,0,0,0,0,0,0,84,2,0,6.50952381,0,0,0,0,0,0,0,0,0,0,0,7,0,3,1,12,60,0,2,2,100,3,3,20,27,23,35.9375,3,79,25,104,7,0,217,8,1,0
Luís Guilherme,West Ham United,M,1,0,0,7,1,100,11,16,27,90,0,0,1,5,0,0,0,8,0,0,0,0,2,0,0,5,1,11,0,0,0.03567383,0.0695,0,0,0,0,0,0,,3,23.07692308,0,0,0,2262346,3,0,1,0,1,121,0,0,0,0,0,0,0,0,0,0,0,15,0,0,6.48,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,33.33333333,0,1,1,100,1,1,6,0,3,21.42857143,1,13,17,30,1,0,50,0,0,0
Pablo Felipe,West Ham United,F,1,0,0,47,2,40,87,45,132,74.15730337,20,34.48275862,38,11,1,0,0,26,1,1,3,0,10,0,0,16,7,84,0,0,0.39364521,0.819,20,0,0,0,0,1,,34,42.5,0,0,0,2577071,46,4,10,0,9,731,0,2,0,0,0,0,0,0,0,0,0,87,4,0,6.445454545,0,0,0,0,0,0,0,0,0,0,0,10,0,5,2,7,70,0,22,11,50,10,7,10,2,54,39.13043478,5,121,57,178,10,0,312,6,0,0
George Earthy,West Ham United,M,0,0,0,1,0,0,1,2,3,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00664349,,0,0,0,0,0,0,,0,0,0,0,0,2551161,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,3,0,0,0
Callum Marshall,West Ham United,F,0,0,0,0,0,0,1,1,2,50,1,25,3,2,0,0,0,1,0,1,0,0,0,0,0,2,0,6,0,0,0.00013167,0.1288,0,0,0,0,0,0,,1,25,0,0,0,2340634,2,2,0,0,0,58,1,0,0,0,0,0,0,0,0,0,0,8,0,0,6.35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,50,0,0,0,0,0,0,2,0,2,25,0,3,1,4,1,0,17,0,0,0
Nayef Aguerd,West Ham United,D,3,0,0,17,6,46.15384615,42,62,104,90.43478261,4,57.14285714,3,2,0,0,0,8,0,0,0,0,11,0,0,0,0,3,0,0,0.02594453,0.1014,0,0,0,2,0,0,,3,100,0,0,0,2137060,11,1,0,0,2,180,0,2,0,0,0,0,0,0,0,0,0,14,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,100,0,1,0,0,0,6,1,2,7,70,13,52,63,115,2,0,145,1,0,0
Niclas Füllkrug,West Ham United,F,1,0,0,18,1,50,38,19,57,61.29032258,18,36,32,8,0,0,0,10,0,1,2,0,4,0,0,6,1,48,0,0,0.22563074,0.9172,11,0,0,0,0,0,,3,15.78947368,0,0,0,2137040,36,2,7,0,5,408,3,1,0,0,0,0,0,0,0,0,0,51,2,0,6.1875,0,0,0,0,0,0,0,0,0,0,0,9,0,4,3,0,0,0,2,1,50,7,5,0,0,21,30.43478261,2,72,21,93,9,0,144,1,0,0
Martin Dúbravka,Burnley,G,56,0,0,68,252,33.78016086,200,501,701,58.22259136,22,84.61538462,4,35,0,0,0,291,0,0,0,4,59,0,0,0,1,5,2,0,0.06901932,,0,0,0,357,0,0,-3.3121,7,87.5,0,24,0,2136782,503,0,0,0,35,3150,0,0,0,0,0,0,0,7,0,0,0,510,0,42,6.982857143,0,0,15,85,40,127,2,30,0,0,0,0,0,0,0,0,0,14,1,1,100,0,110,0,0,29,85.29411765,746,649,555,1204,0,3,1584,8,1,0
Josh Cullen,Burnley,M,36,1,8.333333333,164,42,43.75,350,378,728,84.06466513,17,51.51515152,16,18,2,0,0,73,4,0,4,2,35,0,0,10,12,55,0,2,1.35254865,0.9004,16,0,18.18181818,0,2,4,,49,55.68181818,0,0,0,2136772,138,22,13,0,18,1519,0,11,1,0,0,1,0,0,0,0,0,183,3,0,6.911111111,0,2,0,0,0,0,0,0,759.5,0,0,3,8,1,6,2,33.33333333,0,31,18,58.06451613,13,84,6,12,66,54.54545455,96,465,401,866,11,1,1084,18,2,0
Bashir Humphreys,Burnley,D,25,3,17.64705882,107,48,40,248,379,627,80.90322581,24,45.28301887,29,18,0,0,0,64,1,1,4,2,82,0,0,6,15,69,0,2,0.66732024,0.4155,14,0,0,0,0,0,,42,51.2195122,0,0,0,2316616,148,10,9,0,16,1480,2,17,0,0,0,0,0,0,0,0,0,201,1,0,6.841176471,0,0,0,0,0,0,0,0,0,0,0,6,3,2,3,6,54.54545455,0,27,18,66.66666667,9,61,11,17,66,48.88888889,120,338,437,775,9,1,1074,9,6,0
James Ward-Prowse,Burnley,M,24,26,37.14285714,108,24,50,254,251,505,88.441331,10,45.45454545,12,15,1,0,0,46,7,0,3,1,17,0,0,4,10,39,2,0,1.72180733,0.2169,8,0,0,0,0,1,,30,52.63157895,0,0,0,2137030,66,20,22,0,12,1072,0,7,0,0,0,0,0,0,0,0,0,133,4,0,6.826666667,0,0,0,0,0,0,0,0,0,0,2,0,5,0,2,2,28.57142857,0,15,6,40,22,42,7,70,40,50.63291139,48,307,264,571,5,0,779,13,1,0
Jaidon Anthony,Burnley,M,15,13,19.6969697,211,25,50,371,260,631,79.67171717,12,33.33333333,24,34,2,0,0,130,6,3,13,2,24,0,0,39,28,164,0,3,2.76619956,4.5007,20,0,14,0,7,9,,110,44,0,0,2,2136822,161,15,35,5,29,2481,9,7,0,0,0,1,0,0,0,0,1,406,21,0,6.802941176,0,2,0,0,0,0,0,0,354.4285714,0,0,36,14,17,20,32,37.64705882,0,39,21,53.84615385,35,34,85,66,122,42.65734266,50,482,310,792,50,1,1370,42,4,0
Zian Flemming,Burnley,F,9,1,16.66666667,58,9,56.25,110,47,157,65.69037657,58,43.60902256,75,26,0,0,0,30,0,8,12,0,32,0,0,16,5,142,0,0,0.37050083,6.7867,41,0,19.56521739,0,9,9,,39,36.79245283,3,0,0,2136798,82,7,9,2,18,1554,3,5,0,0,2,0,100,0,2,0,0,171,1,0,6.784615385,0,4,0,0,0,0,0,0,172.6666667,0,1,37,9,15,19,4,36.36363636,0,11,6,54.54545455,9,19,11,6,97,40.58577406,16,177,62,239,46,1,520,25,3,0
Hannibal Mejbri,Burnley,M,13,9,34.61538462,139,16,39.02439024,230,106,336,77.24137931,5,17.24137931,24,24,3,0,0,57,4,0,7,1,5,0,0,29,12,89,0,2,1.33601813,0.6095,18,0,6.666666667,1,1,4,,83,56.08108108,0,0,0,2136828,99,8,14,0,12,1048,3,2,0,0,0,1,0,0,0,0,0,193,7,0,6.718181818,0,1,0,0,0,0,0,0,1048,0,1,4,11,4,4,18,62.06896552,0,25,13,52,14,35,29,26,88,49.71751412,41,303,132,435,15,1,702,40,8,0
Zeki Amdouni,Burnley,F,0,0,0,2,0,0,7,2,9,100,1,100,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0062985,0.0731,0,0,0,0,0,0,,1,100,0,0,0,2844675,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0,0,0,0,0,0,1,0,2,100,0,7,2,9,1,0,13,0,0,0
Lesley Ugochukwu,Burnley,M,10,1,16.66666667,145,22,55,327,262,589,83.1920904,23,42.59259259,31,32,1,0,0,89,0,1,8,1,20,0,0,30,18,118,1,0,0.30200057,2.2975,26,0,14.28571429,0,3,4,,85,49.41860465,2,0,0,2136778,119,17,8,1,24,2134,1,19,0,0,0,1,0,0,0,0,0,198,5,0,6.6875,1,0,0,0,0,0,0,0,711.3333333,0,0,14,7,6,7,13,44.82758621,0,47,24,51.06382979,8,21,29,6,108,47.78761062,40,412,296,708,21,0,1042,26,1,1
Oliver Sonne,Burnley,D,0,1,20,15,3,42.85714286,23,16,39,66.10169492,5,71.42857143,2,7,0,0,0,4,0,0,0,0,4,0,0,1,1,10,0,0,0.08502003,0.5505,4,0,33.33333333,0,1,1,,3,27.27272727,0,0,0,2136830,20,1,1,1,1,165,0,0,0,0,0,0,0,0,0,0,0,31,0,0,6.683333333,0,0,0,0,0,0,0,0,165,0,0,3,0,2,1,1,33.33333333,0,2,1,50,1,1,3,5,8,44.44444444,7,38,21,59,3,0,98,0,0,0
Florentino Luís,Burnley,M,49,1,11.11111111,152,38,64.40677966,373,423,796,85.40772532,22,46.80851064,25,28,2,0,0,97,0,2,3,1,49,0,0,14,34,125,1,3,0.49363704,0.5968,38,0,0,0,0,2,,97,49.23857868,0,0,0,2265734,136,34,10,0,22,1863,1,11,0,0,0,1,0,0,0,0,0,195,5,0,6.675,0,0,0,0,0,0,0,0,0,0,0,2,8,6,1,7,33.33333333,0,82,43,52.43902439,10,71,21,9,119,48.7704918,59,467,465,932,10,0,1276,8,6,0
Hjalmar Ekdal,Burnley,D,18,0,0,38,30,38.46153846,157,422,579,85.02202643,52,61.9047619,32,19,0,0,0,49,0,1,2,2,125,0,0,4,4,47,1,1,0.27340013,0.2552,5,0,0,0,0,0,,31,67.39130435,0,0,0,2136790,102,12,4,0,17,1539,2,13,0,0,0,0,0,0,0,0,0,116,0,0,6.672222222,0,0,0,0,0,0,0,0,0,0,0,6,0,3,1,2,50,0,24,16,66.66666667,4,44,4,1,83,63.84615385,78,221,460,681,6,0,925,7,0,0
Marcus Edwards,Burnley,F,8,4,21.05263158,127,6,50,193,71,264,81.98757764,2,20,8,22,3,0,0,49,5,2,9,0,4,0,0,28,17,82,0,0,1.70483203,1.4763,7,0,4.545454545,0,1,4,,42,36.20689655,0,0,1,2136784,58,2,18,1,11,1058,1,0,0,0,0,0,0,0,0,0,0,169,8,0,6.661904762,0,0,0,0,0,0,0,0,1058,0,4,13,9,7,6,13,35.13513514,0,11,5,45.45454545,18,15,37,19,44,34.92063492,12,240,82,322,22,0,529,18,0,0
Maxime Estève,Burnley,D,29,2,33.33333333,91,48,36.64122137,317,812,1129,86.84615385,80,68.37606838,37,32,0,0,0,107,1,0,1,1,209,0,0,3,15,70,2,1,0.65040159,0.7226,13,0,0,9,0,0,,55,62.5,0,0,0,2136776,171,35,7,0,32,2765,0,30,2,0,0,0,0,0,0,0,0,192,2,0,6.625,0,0,0,0,0,0,0,0,0,0,0,9,1,8,1,3,60,0,40,23,57.5,7,79,5,6,135,65.85365854,131,428,872,1300,10,1,1713,12,1,0
Kyle Walker,Burnley,D,73,7,19.44444444,226,83,38.24884793,483,504,987,76.45236251,45,50.56179775,44,33,2,0,0,142,3,0,3,4,99,0,0,14,18,118,0,2,1.26627969,0.1581,30,0,0,0,0,2,,83,52.86624204,0,0,0,2136768,304,41,12,0,32,2827,1,10,0,0,0,0,0,0,0,0,0,534,4,0,6.578787879,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,13,50,0,49,29,59.18367347,12,152,26,36,128,52.03252033,217,704,587,1291,4,0,2047,21,9,0
Joe Worrall,Burnley,D,1,0,0,6,5,26.31578947,19,106,125,80.64516129,21,50,21,11,0,0,0,10,0,0,0,0,60,0,0,0,2,27,0,0,0.02442092,0.08,4,0,0,0,0,0,,4,40,0,0,0,2163684,30,5,0,0,5,517,0,7,0,0,0,0,0,0,0,0,0,37,0,0,6.57,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,3,75,0,6,0,0,25,48.07692308,19,43,112,155,1,0,253,1,0,0
Loum Tchaouna,Burnley,F,14,7,31.81818182,74,12,75,135,78,213,74.73684211,14,40,21,26,0,0,0,24,0,1,5,0,9,0,0,13,14,69,0,2,0.76327408,1.1515,9,0,11.11111111,0,2,2,,33,40.74074074,0,0,3,2136796,72,2,8,1,11,1069,1,1,0,0,0,0,0,0,0,0,0,144,3,0,6.569230769,0,1,0,0,0,0,0,0,534.5,0,2,8,10,5,8,6,31.57894737,0,15,7,46.66666667,8,23,19,22,47,40.51724138,16,188,97,285,18,0,471,13,2,0
Lucas Pires,Burnley,D,10,7,14.58333333,113,11,30.55555556,211,173,384,82.75862069,3,25,9,17,0,0,0,73,1,0,4,1,31,0,1,9,18,55,0,0,1.2283862,0.3182,11,0,0,0,0,0,,39,45.88235294,0,0,1,2440787,80,16,17,0,12,1136,6,5,0,0,0,0,0,0,0,0,0,180,5,0,6.541176471,1,0,0,0,0,0,0,0,0,0,0,6,5,6,1,12,60,0,24,19,79.16666667,17,27,20,48,42,43.29896907,36,266,198,464,11,0,780,3,0,0
Axel Tuanzebe,Burnley,D,10,0,0,27,17,32.0754717,110,264,374,84.04494382,19,48.71794872,20,11,0,0,0,29,0,0,0,1,67,0,0,0,5,35,0,2,0.13002825,0.606,10,0,50,1,1,1,,14,48.27586207,0,0,0,2342489,71,8,0,0,11,932,1,9,1,0,0,1,0,0,0,0,0,74,0,0,6.527272727,0,1,0,0,0,0,0,0,932,0,0,2,0,1,1,0,0,0,12,6,50,0,30,0,1,33,48.52941176,53,153,292,445,2,0,569,2,1,0
Jacob Bruun Larsen,Burnley,F,5,7,17.5,103,3,30,165,66,231,81.33802817,10,37.03703704,17,25,1,0,0,31,2,2,6,0,13,0,0,11,5,59,0,0,1.08776372,1.3572,1,0,0,0,0,1,,22,34.375,0,0,1,2136774,53,6,11,0,10,1007,3,1,0,0,0,0,0,0,0,0,0,146,5,0,6.512,0,0,0,0,0,0,0,0,0,0,5,8,8,6,4,10,28.57142857,0,12,4,33.33333333,11,9,35,40,32,35.16483516,10,210,74,284,16,0,491,0,0,0
Lyle Foster,Burnley,F,2,1,16.66666667,79,7,53.84615385,142,54,196,71.27272727,27,28.125,69,25,2,0,0,41,2,3,7,0,20,0,0,30,8,139,0,0,0.48992833,3.2454,22,0,15,0,3,5,,38,35.18518519,0,0,0,2136820,79,4,10,1,15,1351,11,3,0,0,0,0,0,0,0,0,0,182,8,0,6.488,0,2,0,0,0,0,0,0,450.3333333,0,0,15,5,7,6,10,45.45454545,0,16,12,75,10,5,22,6,65,31.8627451,13,208,67,275,20,0,514,13,4,0
Mike Trésor,Burnley,M,0,1,33.33333333,3,1,100,11,12,23,85.18518519,0,0,3,6,0,0,0,4,0,0,0,0,0,0,0,2,0,7,0,0,0.00496622,,0,0,0,0,0,0,,1,20,0,0,0,2534506,4,0,1,0,0,63,0,0,0,0,0,0,0,0,0,0,0,13,1,0,6.466666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,1,2,2,3,1,12.5,1,14,13,27,0,0,42,0,0,0
Quilindschy Hartman,Burnley,D,25,11,14.47368421,118,35,33.65384615,247,310,557,75.67934783,10,35.71428571,18,21,5,0,0,69,6,1,2,2,66,0,0,6,13,57,1,1,1.9931781,0.3357,13,0,0,0,0,5,,60,60.60606061,0,0,0,2136816,179,31,20,0,21,1830,1,4,0,0,0,0,0,0,0,0,0,313,0,0,6.461904762,0,0,0,0,0,0,0,0,0,0,0,3,6,4,3,5,41.66666667,0,52,32,61.53846154,20,66,12,76,70,55.11811024,104,374,362,736,9,0,1198,3,1,0
Josh Laurent,Burnley,M,12,4,26.66666667,99,16,27.5862069,236,258,494,78.04107425,26,52,24,31,0,0,0,63,0,1,4,1,38,0,1,15,22,96,1,0,0.48494064,0.8521,28,0,7.142857143,0,1,1,,64,47.05882353,0,0,1,2136826,139,26,12,0,18,1753,2,8,0,0,0,1,0,0,0,0,0,201,2,0,6.44516129,1,1,0,0,0,0,0,0,1753,0,0,6,8,6,4,9,52.94117647,0,44,24,54.54545455,12,42,17,15,90,48.38709677,58,331,302,633,14,0,906,11,7,0
